movie,character_name,line_num,line,line_no_punct
Megamind,Megamind,143,"well, there's no use crying about it now, we must take action. i'm not going to play second fiddle to that crass buffoon. we must destroy tighten. 82.",well there s no use crying about it now we must take action i m not going to play second fiddle to that crass buffoon we must destroy tighten 82
Megamind,Megamind,144,"yes, but he possesses the same flaws present in uberman's dna - copper. it's like benjamin franklin always said: ""if something works don't dick with it.""",yes but he possesses the same flaws present in uberman s dna copper it s like benjamin franklin always said if something works don t dick with it
Megamind,Megamind,145,"your time has come to an end, titan!",your time has come to an end titan
Megamind,Megamind,146,there can be only one master criminal in this city - and it's me.,there can be only one master criminal in this city and it s me
Megamind,Megamind,147,i have a better idea - now!,i have a better idea now
Megamind,Megamind,148,that's copper my good man. your one weakness.,that s copper my good man your one weakness
Megamind,Megamind,149,for all your amazing gifts of brawn you are no match for my intellect.,for all your amazing gifts of brawn you are no match for my intellect
Megamind,Megamind,150,he's not as dumb as i thought.,he s not as dumb as i thought
Megamind,Megamind,151,what's funny?,what s funny
Megamind,Megamind,152,"wow, i always thought uberman was your first superhero - but it looks like our little roxanne dated a linebacker in college.",wow i always thought uberman was your first superhero but it looks like our little roxanne dated a linebacker in college
Megamind,Megamind,153,so it is. 86.,so it is 86
Megamind,Megamind,154,"well, then i wouldn't leave it in your underwear drawer for just anyone to find.",well then i wouldn t leave it in your underwear drawer for just anyone to find
Megamind,Megamind,155,i need your help.,i need your help
Megamind,Megamind,156,you're not going to like what i'm about to tell you.,you re not going to like what i m about to tell you
Megamind,Megamind,157,tell me about it.,tell me about it
Megamind,Megamind,158,"well, the evil thing he did by himself. my goal was to give myself purpose by creating an intellectual sparring partner.",well the evil thing he did by himself my goal was to give myself purpose by creating an intellectual sparring partner
Megamind,Megamind,159,and they call me master mind.,and they call me master mind
Megamind,Megamind,160,in hindsight...,in hindsight
Megamind,Megamind,162,"yeah, that's why i decided to tie you up.",yeah that s why i decided to tie you up
Megamind,Megamind,163,he seemed nice. 88.,he seemed nice 88
Megamind,Megamind,164,"yeah, good to know - now!",yeah good to know now
Megamind,Megamind,165,it's a modest profession!,it s a modest profession
Megamind,Megamind,166,my lair is in the direct path of the ball.,my lair is in the direct path of the ball
Megamind,Megamind,167,you don't understand. i have certain equipment that's - that's highly unstable.,you don t understand i have certain equipment that s that s highly unstable
Megamind,Megamind,168,"i sort of have a hydrogen reactor, okay?",i sort of have a hydrogen reactor okay
Megamind,Megamind,169,"it's experimental - only one in the world...well, how do you think i power all my inventions? someone like me can't pay for electricity. the bills would be outrageous.",it s experimental only one in the world well how do you think i power all my inventions someone like me can t pay for electricity the bills would be outrageous
Megamind,Megamind,170,it creates 100 times the output of a nuclear one...if destroyed it could...,it creates 100 times the output of a nuclear one if destroyed it could
Megamind,Megamind,173,did uberman have a hideout?,did uberman have a hideout
Megamind,Megamind,174,"a cave, a solitary fortress of some kind. c'mon, all heros have a place to hang their capes up in. roxanne, it may be our only chance to find something, a clue, anything that could give us a fighting chance.",a cave a solitary fortress of some kind c mon all heros have a place to hang their capes up in roxanne it may be our only chance to find something a clue anything that could give us a fighting chance
Megamind,Megamind,175,whose house?,whose house
Megamind,Megamind,176,"wayne scott? uberman was wayne scott!? wayne scott, the wealthy philanthropist? but he disappeared -",wayne scott uberman was wayne scott wayne scott the wealthy philanthropist but he disappeared
Megamind,Megamind,177,"""metro city doomed."" you know, i never thought i'd say something like this, but here it goes -",metro city doomed you know i never thought i d say something like this but here it goes
Megamind,Megamind,178,not if i have anything to say about it.,not if i have anything to say about it
Megamind,Megamind,179,"such a dark place for one such as you. i wonder, underneath your noble deeds, what inner demons drove you to your endless crusade for justice?",such a dark place for one such as you i wonder underneath your noble deeds what inner demons drove you to your endless crusade for justice
Megamind,Megamind,180,"good lord, man. you've only been dead for two months.",good lord man you ve only been dead for two months
Megamind,Megamind,181,"a disguise so simple, it's ingenious. no wonder i never caught on.",a disguise so simple it s ingenious no wonder i never caught on
Megamind,Megamind,182,"two lives, yet in both you were an ideal. perhaps it was you who was victorious in the end, old friend.",two lives yet in both you were an ideal perhaps it was you who was victorious in the end old friend
Megamind,Megamind,183,i'll miss how predictable you were.,i ll miss how predictable you were
Megamind,Megamind,184,hello? anyone here...besides..all the big men who are with me now?,hello anyone here besides all the big men who are with me now
Megamind,Megamind,186,"the man was a boy scout, not a serial killer.",the man was a boy scout not a serial killer
Megamind,Megamind,187,ahhhhhh!,ahhhhhh
Megamind,Megamind,188,i might just ask you the same question. i had thought i incinerated you.,i might just ask you the same question i had thought i incinerated you
Megamind,Megamind,189,"roxanne told me. as for your ruse, i forgot to line the bottom of the copper cage - somebody pointed that out to me recently. figured if they could do it, so could you. but one thing i couldn't figure out -",roxanne told me as for your ruse i forgot to line the bottom of the copper cage somebody pointed that out to me recently figured if they could do it so could you but one thing i couldn t figure out
Megamind,Megamind,190,a few months? how long had you been planning this?,a few months how long had you been planning this
Megamind,Megamind,191,i see it all so clearly now.,i see it all so clearly now
Megamind,Megamind,192,you must have done it just seconds before the observatory exploded. 96.,you must have done it just seconds before the observatory exploded 96
Megamind,Megamind,193,"you bore out from under the cage. then, using your uber-speed, -",you bore out from under the cage then using your uber speed
Megamind,Megamind,194,"- you made your way to safety, where you had the skeleton safely hidden away somewhere.",you made your way to safety where you had the skeleton safely hidden away somewhere
Megamind,Megamind,195,"then you must have flown to a safe distance and waited for the explosion, then...",then you must have flown to a safe distance and waited for the explosion then
