movie,character_name,line_num,line
Harold Kumar White Castle,Harold,332,oh!    maria's brother!
Harold Kumar White Castle,Harold,333,"actually, i'm kor...wait a second-- she talks about me? a hot black chick , wearing only a bra and g-string, walks over to luis and wraps her arms around him..."
Harold Kumar White Castle,Harold,334,"uh, no thanks. i'd rather do it in person."
Harold Kumar White Castle,Harold,335,huh?   where?
Harold Kumar White Castle,Harold,336,what are you talking about? are you out of your mind? what about your interview with the med school guy?
Harold Kumar White Castle,Harold,337,she's coming back in ten days! it's not like i'm never gonna see her again.
Harold Kumar White Castle,Harold,338,forget it.   i'll just wait till she comes back. harold starts to walk away from kumar...
Harold Kumar White Castle,Kumar,0,"mononucleosis or mono is an infection caused by the epstein-barr virus. symptoms may include fever, sore throat, headaches, white patches on the back of your throat, swollen glands, sluggishness and loss of appetite."
Harold Kumar White Castle,Kumar,1,really?
Harold Kumar White Castle,Kumar,2,"let's see. there might be epigastric tenderness, diffuse abdominal tenderness... suddenly, we hear what sounds like be a match being lit, a gurgle, and a cough -- the distinct sounds of somebody smoking from a bong. dr. woodruff is confused. kumar pulls out his cell phone. it's his personalized ringer."
Harold Kumar White Castle,Kumar,3, i'm sorry. can you hold on one second? kumar stands up and answers his cell phone.
Harold Kumar White Castle,Kumar,4," kumar's phone. kumar speaking.  oh, hey.  nothing important. i can talk. what's up? dr. woodruff is offended. he takes a sip of from a mug of coffee and watches as kumar begins pacing around the office. intercut:"
Harold Kumar White Castle,Kumar,5, fuck that shit! we had plans! dr. woodruff can't believe kumar's choice of words.
Harold Kumar White Castle,Kumar,6,oh come on! when has getting high ever prevented you from finishing your work? dr. woodruff is so shocked that the mug of coffee simply slips out of his hands. hot coffee goes all over his shirt. woodruff yells and starts wiping his shirt with a napkin.
Harold Kumar White Castle,Kumar,7,"no fucking buts! i just bought a quarter of the finest herb in new york city, and i'm not smoking it alone."
Harold Kumar White Castle,Kumar,8," okay, where was i? oh yes. more symptoms of pancreatitis. um...decreased bowel sounds, possibly fever, dehydration, and sometimes even shock."
Harold Kumar White Castle,Kumar,9,no.    i'd actually be pretty surprised. dr. woodruff is flustered.   he doesn't know how to react.
Harold Kumar White Castle,Kumar,10,"look, i'm just interviewing so my dad will keep paying for my apartment. i'm not really planning on going to med school."
Harold Kumar White Castle,Kumar,11,"well, i'm not an idiot. dr. woodruff is at a loss for words. kumar notices a framed picture of a hot teenage girl on dr. woodruff's desk. he picks it up."
Harold Kumar White Castle,Kumar,12,wow!    is this your daughter? a disturbed dr. woodruff grabs the portrait out of kumar's hands.
Harold Kumar White Castle,Kumar,13," yeah, i'm in here! harold walks over to kumar's room and looks inside. it's martha stewart's nightmare-- dirty laundry all over the floor, etc. on his walls we see old school gangsta rap posters. marijuana paraphernalia is everywhere. we see a giant photograph of kumar with his arm around mr. t. kumar is not in the room, however."
Harold Kumar White Castle,Kumar,14," in here... curious, harold walks over to his room , where he sees kumar standing butt naked in front of a full-length mirror. there's a ""clipping sound"" coming from kumar's direction. harold stares at him, shocked and appalled. harold walks inside..."
Harold Kumar White Castle,Kumar,15,"i'm trimming my pubes. kumar looks at himself in the mirror as he makes a couple more snips. on the floor, we see large clumps of hair."
Harold Kumar White Castle,Kumar,16,"the mirror's in here.  hey, check it out! it looks like a bonsai tree!"
Harold Kumar White Castle,Kumar,17,"chill out. it makes my johnson look bigger. besides, if i don't do this, i'll end up with pubes like my dad. you've seen osama bin laden's beard, right? harold notices something..."
Harold Kumar White Castle,Kumar,18,"dude, i've been cutting my ass hair with them for the past six months."
Harold Kumar White Castle,Kumar,19," so what the hell is your problem, anyway?"
Harold Kumar White Castle,Kumar,20,"i assume you gave him the appropriate ""go fuck yourself."""
Harold Kumar White Castle,Kumar,21,"oh, no wonder you tried cancelling on me today. dude, you gotta learn how to say ""no"" once in a while. now lets get high."
Harold Kumar White Castle,Kumar,22,"fuck that! you'll have plenty of time to get that shit done later. come on, let's smoke a couple joints. harold thinks for a moment and then caves..."
Harold Kumar White Castle,Kumar,23,"one and a half. now let's do this... kumar exits the room... harold hangs his jacket up in his closet, which we see organized in rows of suits and button downs."
Harold Kumar White Castle,Kumar,24,"so what? it's not like there's a shortage of dr. patel's out there. my dad's a doctor. my brother's a doctor. just because everyone in my family went to med school, doesn't mean i have to."
Harold Kumar White Castle,Kumar,25,"i'll tell you what i'm gonna do. i'm gonna smoke this fat blunt, get ridiculously high, and then get something to eat."
Harold Kumar White Castle,Kumar,26,i think we've already seen this one. harold changes the channel...
Harold Kumar White Castle,Kumar,27,i love that shit! harold continues flipping channels...
Harold Kumar White Castle,Kumar,28,and the award for least heterosexual statement ever made in this apartment goes to...
Harold Kumar White Castle,Kumar,29,hey look!   it's you! kumar points to the tv where we see a clip from sixteen candles--[long duk dong talking about quiche/round pie] kumar laughs.   harold isn't amused. we see another clip [long duk talking about the chores he does for the grandparents].
Harold Kumar White Castle,Kumar,30,"hey, when are you gonna start doing some chores around here? harold gives kumar a ""don't even joke"" look. he then violently grabs the bong from kumar and lights it. kumar laughs as harold exhales a lot of smoke..."
Harold Kumar White Castle,Kumar,31,we're not low.
Harold Kumar White Castle,Kumar,32,no shit!    let's eat! harold bends down and picks up a bunch of delivery menus that have been left on the floor...
Harold Kumar White Castle,Kumar,33,"nah, i don't feel like delivery tonight."
Harold Kumar White Castle,Kumar,34,"nah, we've been there too many times.  i want something we haven't had in awhile. something different. something that'll really hit the spot. i want the perfect food..."
Harold Kumar White Castle,Kumar,35,"i'm telling you, there's one right around the corner from that multiplex in new brunswick. they walk down the hallway, stopping at another apartment. on the side of the doorway is a mezuzah in the shape of a naked woman. harold and kumar walk in without knocking..."
Harold Kumar White Castle,Kumar,36,"rosenberg, goldstein-- get up.    we're going to white castle. rosenberg and goldstein continue staring at the tv..."
Harold Kumar White Castle,Kumar,37,"no waiting.   we're starving... out of the corner of kumar's eye, he notices harold grabbing a piece of beef jerky from rosenberg & goldstein's coffee table."
Harold Kumar White Castle,Kumar,38," ...put that down! we're not eating `til we get to white castle. harold acts like he's going to put the jerky back, but as soon, as kumar turns his attention back to rosenberg and goldstein, he slips it his pocket."
Harold Kumar White Castle,Kumar,39," now come on guys, let's go."
Harold Kumar White Castle,Kumar,40,what the hell are you bringing that for? harold hands kumar his keys.
Harold Kumar White Castle,Kumar,41,"shit, i forgot my cell phone."
Harold Kumar White Castle,Kumar,42," nah, we've gone too far. reveal that the guys are less than 20 feet from their door. ""bing!"" the elevator door opens and the guys enter."
Harold Kumar White Castle,Kumar,43,"hey, there's your girlfriend. you actually gonna talk to her this time?"
Harold Kumar White Castle,Kumar,44,what the hell are you doing? that was a perfect opportunity! you could have asked her if she wanted to go to white castle. harold doesn't say anything.   he looks down in shame.
Harold Kumar White Castle,Kumar,45,you're worthless.
Harold Kumar White Castle,Kumar,46,"dude, it's only awkward because you're a pussy. just talk to her once and i promise you it won't be weird anymore..."
Harold Kumar White Castle,Kumar,47,"speaking of cindy, she called earlier. one of those 58 asian clubs she's in is throwing a party at her dorm tonight."
Harold Kumar White Castle,Kumar,48,so what? she's fucking cute.     let her touch your penis. they exit the front door of the building...
Harold Kumar White Castle,Kumar,49,"dude, forget about those pricks.    let's just go. they continue walking..."
Harold Kumar White Castle,Kumar,50," jesus, that took forever. you know the purpose of a car is to avoid walking.  and what kind of parking job is this? you're like a mile away from the curb."
Harold Kumar White Castle,Kumar,51," just fucking with you.   now let's go out and get those burgers.   i'm fucking starving! they get in the car and slam the door. the engine starts and the car takes off, revealing that they were parked next to a"
Harold Kumar White Castle,Kumar,52,"hey, rold-- do you think c3po is gay?"
Harold Kumar White Castle,Kumar,53,pulls up to an exact change toll booth.
